company_name_id,Total funding,company_name,No of Employees,Revenue,city,state,country,zip_code,full_time_employees,company_type,company_category,revenue_source,business_model,social_impact,description,description_short,source_count,data_types,example_uses,data_impacts,financial_info,last_updated,,url,year_founded
rank-and-filed,NA,Rank and Filed,1100,400,,New York,us,,NA,Private,Banking,Not reported by company,,,"Rank and Filed gathers data from EDGAR, indexes it, and returns it in formats meant to help investors research, investigate and discover companies on their own.","Rank and Filed is like the Securities and Exchange Commission's EDGAR database, but for humans. It provides free access to filings and financial data.",NA,Finance,,[],,15:36.7,,http://rankandfiled.com/,2013
ranku,650000,Ranku,15,3,New York,New York,us,10001,43840,sole proprietorship,Education,Not reported by company,Business to Consumer,,"Ranku’s core purpose is to provide the best search experience for students who are looking for full online degree programs. Ranku is optimized for individual users to find all the information required to make the best decision for their career. To achieve this, Ranku partners with the nation’s public, private, and state universities that are online that focus on education (not marketing) and which are centers for higher education (not call centers with a college built around it).","Ranku helps students discover, compare and connect to the best online degrees in the United States.",NA,Education,,[],,55:11.9,,http://goranku.com,2013
realtorcom,5000000,realtor.com,250,22,San Jose,California,us,95113,"1,001-5,000",Public,Rental Housing,Not reported by company,Business to Consumer,,"REALTOR.com is a real estate online shopping website, operated by Move, Inc., and is the official Website of the National Association of Realtors. realtor.com currently offers potential home buyers access to over four million property listings, as well as the most brokers and agents.",Realtor.com has real estate listings for millions of homes for sale in regions across the United States and Canada.,NA,,,[],,21:45.0,,http://www.realtor.com/,1996
recargo,NA,Recargo,31,6,Venice,California,us,90291,18568,Private,Energy,Not reported by company,"Business to Business, Business to Consumer",,"Recargo, Inc., provides software and services for plug-in electric vehicle drivers and industry. The company's offerings include: 

PlugShare, the EV charging station finder app; 
PluginCars.com - news, reviews and discussions for the EV and plug-in hybrid community; 
GreenCharge - a free iPhone app that provides a user-friendly way to view and manage your car's charging schedule and cost; 
ChargeManager - an easy-to-use online tool for organizations managing fleets of plug-in vehicles; 
PlugInsights - a research service with the mission to amplify the voice of the driver to automakers, charging providers, utilities, and policy makers.",Recargo is a software and services company that provides guidance to drivers and industry to support the adoption and growth of plug-in car technology.,NA,Energy,,[],,25:59.3,,http://www.recargo.com,2010
recipal,NA,ReciPal,69,13,,New York,us,,NA,Private,Agriculture,Not reported by company,,,"ReciPal was created to simplify the lives of food businesses. Easy nutrition analysis, nutrition fact labels, ingredient lists, recipe costing, and recipe management are provided, all in the cloud and for a reasonable price. We work with up and coming food businesses, established food businesses, commercial kitchens, food business consultants, co-packers, food trucks, store fronts, students, you name it. We provide FDA approved, reliable do-it-yourself nutrition fact labels for everybody.","ReciPal works with food businesses, kitchens and consumers to conduct nutrition analysis and labelling.",NA,Agriculture & Food,,[],,27:33.8,,https://www.recipal.com/,2011
redlaser,1830000,RedLaser,32,6,San Jose,California,us,95126,18568,Public,E-Commerce Platforms,Not reported by company,Business to Consumer,,"RedLaser is a barcode-scanning application for comparison shopping and finding product information using a mobile device. The state-of-the-art barcode scanning technology was created specifically to deal with non-autofocus cameras, and continues to evolve with innovative mobile visual capabilities. The RedLaser application has been downloaded over 2 million times. RedLaser is an eBay company.",RedLaser is a barcode-scanning application for comparison shopping and finding product information using a mobile device.,NA,Geospatial/Mapping,,[],,29:02.0,,http://redlaser.com,2003
reed-elsevier,NA,Reed Elsevier,604,116,New York,New York,us,10017,"10,001+",Public,Business Analytics,Not reported by company,Business to Business,,"Reed Elsevier is a global provider of information solutions for professionals. We help scientists make new discoveries, lawyers win cases, doctors save lives, corporations build commercial relationships, insurance companies assess risk, and government and financial institutions detect fraud.

<p>We achieve this by leveraging customer understanding to combine high quality content and data with analytics and technology in global platforms. </p>","Reed Elsevier is a global provider of professional information solutions that serves professional customers across industries, helping them make better decisions and be more productive.",101+,,,[],,30:59.9,,http://www.reedelsevier.com/Pages/Home.aspx,1880
relationship-science,126300000,Relationship Science,119,22,New York,New York,us,10022,"501-1,000",Private,Business Analytics,Not reported by company,,,"Relationship Science (RelSci) is a business development tool that provides deep information about influential people - who they are and who they know, what you have in common with them, and most importantly, how you can gain access to them and their organizations. RelSci helps you discover new relationships, advance existing ones, and maximize every opportunity.",Relationship Science (RelSci) is a business development tool that provides deep information about influential people.,NA,,,[],,35:25.6,,https://www.relsci.com,2010
revaluate,580200000,Revaluate,39,10,New York,New York,us,10022,43840,Private,Rental Housing,"Lead generation to other businesses, Subscriptions",Business to Consumer,"Consumer empowerment, Housing access","Revaluate lets you know what it’s like to live at a specific location…before you move there.  By combining a “Carfax-like” home history report with a proprietary scoring platform, Revaluate has created a livability rating that allows buyers, renters and real estate professionals to quickly and accurately compare significant and subtle differences between properties.",Carfax meets Yelp for homes.,101+,"Agriculture & Food, Business, Consumer, Demographics & Social, Economics, Education, Energy, Environment, Finance, Geospatial/Mapping, Health/Healthcare, Housing, Legal, Public Safety, Transportation, Weather","We collect data on neighborhoods and homes from a wide range of sources about a wide range of issues.  For each address, our proprietary scoring model analysis all corresponding data, and produces a ""livability"" score.","[u'New or improved product/service', u'It is central to our business']","Earlier this year we raised a $115k convertible note.  We are currently in the process of raising a seed round.
",20:43.5,,https://revaluate.com/,2014
revelstone,NA,Revelstone,19,3,Parsippany,New Jersey,us,7054,18568,Private,Biotechnology,Software licensing,Business to Government,,"Revelstone's mission is to create communities of local organizations that inspire each other to improve the quality of life for their citizens. Revelstone provides a web-based performance analytics and benchmarking platform specifically designed for local governments, to fulfill this mission.    

Revelstone helps municipalities of all sizes who seek to do more with less. Revelstone Compass centralizes key performance metrics for municipal leaders to make data driven decisions based on facts, not politics, to help drive new efficiencies and improved outcomes for citizens.","Revelstone provides a web-based performance analytics, benchmarking and open data platform to enable data driven decisions.",NA,,,[],,26:55.6,,http://www.revelstonelabs.com,2010
rezolve-group,NA,Rezolve Group,7,1,Sacramento,California,us,95827,18568,Private,Education,Not reported by company,Business to Consumer,,The Rezolve Group is a technologies and services company that focuses exclusively on post-secondary student financial aid.,The Rezolve Group is a technologies and services company that focuses exclusively on post-secondary student financial aid.,NA,Education,,[],The Rezolve Group is a technologies and services company that focuses exclusively on post-secondary student financial aid.,46:44.9,,http://www.rezolvegroup.com,2007
rivet-software,1000000,Rivet Software,44,12,Denver,Colorado,us,80237,51-200,Private,Banking,Not reported by company,Business to Business,,Rivet Software provides financial reporting systems that improve the way companies create and consume financial data. Rivet’s mission remains to revolutionize global financial communications by enabling financial transparency and leveraging global standards.,"Rivet Software uses XBRL to create, exchange, present, and consume financial information for greater transparency, improved efficiencies, and reduced risk.",NA,,,[],,47:47.5,,http://rivetsoftware.com,2003
roadify-transit,NA,Roadify Transit,9,1,New York City,New York,us,11215,43840,Private,E-Commerce Platforms,"Lead generation to other businesses, Subscriptions",Business to Consumer,,"<p>Roadify is a data platform and mobile application for transit information. Roadify uses open data to solve a universal problem—making it easy for people to learn when their bus, train, subway, etc is coming and why it’s late if it’s not there.  Roadify has the scale to provide information for public signage at transit hubs and elsewhere—including Brooklyn’s Barclays Center, New York’s City 24x7 kiosks and the Philadelphia Convention Center.  Roadify has strategic relationships with Cisco and Veolia Transportation around data management and content distribution.</p>

<p>Roadify’s model is simple:</p>

<br>1. Aggregate open real-time arrival, advisory and schedule data from transit agencies with tweets and comments from users. Distribute this content: i) through partner networks on a localized basis, such as sports and entertainment venues, hotels, retailers, outdoor display, websites and other mobile apps and ii) through our own mobile app </br>
<br>2. Build a global user base by addressing a daily, chronic, universal information need—“when is my ride coming and why is it late?”</br>
<br>3. Make it easy for 1) venues and enterprises to display this content paid for by subscription fees and 2) riders to book multi-mode urban ground transportation services from our app and partners</br>","Roadify Transit provides real-time/multi-mode arrivals, service advisories and directions for mobile apps and public signage throughout North America.",101+,,,[],"Roadify is a privately held, angel funded company.",03:20.3,,www.roadify.com,2010
robinson--yu,400000,Robinson + Yu,63,11,,Washington DC,us,,NA,,Developer APIs,Not reported by company,,,"Robinson + Yu is a technology policy consulting firm. We help our clients harness Internet technologies to address civic problems. Among our projects, we have worked with the telecommunications ministry of a developing country to advance its open government data efforts, and with a Fortune 100 technology company to study innovations at the intersection of technology and governance. Our toolbox spans policy and law, software engineering, and advanced computer science techniques.",Robinson + Yu helps leaders build public policy that unlocks the Internet's potential while managing its risks.,NA,,,[],,32:54.6,,http://www.robinsonyu.com,2011
scale-unlimited,NA,Scale Unlimited,31,6,,California,us,,43840,Private,Software,Not reported by company,Business to Business,,"Scale Unlimited provides consulting and training services for big data analytics, search, and web mining.

<p>We help companies turn big data into useful information via custom data processing workflows. Our clients range from Fortune 50 companies to early stage startups. We specialize in large-scale data processing, web crawling, data mining, machine learning and search. We also provide training on the open source technologies we use, including Hadoop, Cascading and Solr. We mentor the client’s team, ensuring a smooth and successful hand-off at the end of the project. </p>

<p>Scale Unlimited builds and runs both broad and focused web crawls. We can extract structured data from unstructured web pages, apply cutting-edge machine learning to classify/cluster/filter the content, analyze the results using Hadoop, and deliver it to you via XML, searchable Solr indexes, or custom APIs. </p>","Scale Unlimited provides consulting and training services for big data analytics, search, and web mining.",NA,,,[],,04:24.6,,http://www.scaleunlimited.com/,2006
science-exchange,92500000,Science Exchange,82,9,Palo Alto,California,us,94301,18568,Private,Developer APIs,User fees for web or mobile access,"Business to Business, academia",,"<p>Science Exchange's mission is to improve the quality and efficiency of scientific research by using market-based incentives to promote collaboration between scientists.</p>

<p>Science Exchange is an online platform seeking to provide easy access to the global network of scientific resources and expertise. The platform functions as a marketplace helping research scientists find the expertise and services they need at other university labs, core facilities, and contract research organizations. The objective is to help improve the pace of scientific research by improving the efficiency by which researchers can search for, compare and order scientific services on an open marketplace platform.</p>

<p>For service providers, Science Exchange aims to increase utilization and quality recognition within an open marketplace. Service providers are government funded core facilities and university labs, which have difficulty in promoting services for external use, and tracking impact of services. Science Exchange helps researchers find the facility's services in a centralized platform, and increase utilization of labs that are running below capacity. The platform also allows for tracking of all work performed, and publications resulting from work performed on the site with collaborates - making management and reporting of service labs easier.</p>","Science Exchange is a marketplace for scientific collaboration, where researchers can order experiments from the world's best labs.",Nov-50,,,[],"<p>Science Exchange is a venture-backed company, started as part of Y Combinator, with funding from top VC firms including Andreessen Horowitz, O'Reilly AlphaTech Ventures, and Union Square Ventures. We strategically choose investment from firms like OATV, matching our open access mission.</p>

<p>We actively collaborate, participate, and support open science. We've partnered with eagle-i to improve access to government-funded resources in online directories, & established the Reproducibility Initiative to leverage our online network of service providers to validate public studies, and publish results in open access journals. We received support from nonprofits such as the Arnold Foundation to pursue these goals.</p>",47:08.7,,scienceexchange.com,2011
seabourne,1000000,Seabourne,257,51,Washington DC,Washington DC,us,20009,201-500,Private,Software,not reported by company,"Business to Business, Business to Government",,"Seabourne makes it possible to use information stored in a range of different databases and technologies to gain new insights, get new value from legacy data systems, improve decision making and power new products.","Seabourne makes it possible to use information to gain new insights, get new value from legacy data systems, improve decision making and power new products.",101+,,,[],,14:24.0,,www.seabourneinc.com,2010
sigfig,119500000,SigFig,112,37,San Francisco,California,us,94103,18568,Private,Banking,Not reported by company,Business to Business,,"SigFig provides an easy way to manage and improve your investments. We track individuals' financial assets and provides detailed visualizations of their investments and recommendations on how to manage them.

<p>Just sync your 410(k), IRA, trading and advisor-managed accounts to SigFig and, in less than 60 seconds, we securely pull all your investments into a single dashboard—giving you a real-time view of your investments, across all your accounts. From there, we run hundreds of tests on your investments and give you unbiased, data-driven investment advice you can use to tune-up your portfolio. Fix under-performing investments putting a dent in your retirement, eliminate costly hidden brokerage fees, and hold those managing your money accountable by seeing if they’re overcharging or under delivering.</p>",SigFig tracks individuals' financial assets and provides detailed visualizations of their investments and recommendations on how to manage them.,NA,,,[],,15:37.0,,https://www.sigfig.com/,2008
simple-energy,9000000,Simple Energy,39,7,Boulder,Colorado,us,80302,18568,Private,Energy,Software licensing,Business to Business,,"Simple Energy leverages energy data analytics, individualized messaging, and leading behavioral science to motivate customers to take the actions their utilities value most. We interact with customers in real-time across the platforms people use most email, web, mobile, social, and print, to build a more dynamic relationship between utilities and their customers.","Simple Energy leverages energy data analytics, individualized messaging, and leading behavioral science to motivate customers to take the actions their utilities value most.",NA,,,[],,55:44.4,,http://simpleenergy.com,2010
slashdb,NA,SlashDB,49,9,Jersey City,New Jersey,us,7305,43840,Private,Software,"Consulting, Data analysis for clients, Database licensing, Software licensing","Business to Business, Business to Government",,"SlashDB instantly transforms traditional databases into online resources. Use it internally for data integration or as a backend for web and mobile applications.

<p>Enterprise use cases:
- data federation, integration and virtualization
- backend for mobile enterprise applications
- self-service reporting and business intelligence
- alternative or a complement to data warehousing
- data level interoperability with clients/partners</p>

<p>Web and e-commerce:
- instantly add an API to existing website
- monetize data assets
- build attractive data visualizations in HTML5 and native mobile apps by leveraging databases
- build affiliate widgets and programs in record time</p>","Government data ""sleeps"" in databases. SlashDB instantly adds a web API so the data becomes accessible to authorized web and mobile applications and analytics systems.",10-Jan,,,[],"In 2013, SlashDB teamed up with Amazon Web Services to offer our product to their cloud customers. In the same year we also partnered with API management company 3Scale to allow their prospective clients build APIs in record time.

<p>We are actively pursuing lasting relationships with cloud vendors, API management firms and system integrators. To that end SlashDB offers referral and value-added reseller programs.</p>",56:29.6,,http://www.slashdb.com/,2010
smart-utility-systems,16700000,Smart Utility Systems,247,47,Chino Hills,California,us,91709,201-500,Private,Energy,Not reported by company,Business to Business,,"Smart Utility Systems is a global provider of innovative products and services for the Energy and Utility sector. We bring deep experience and knowledge of Smart Grid, Smart Metering / AMI, Energy Efficiency, Energy Management and Demand Response solutions that will maximize your investment in AMI. Partnering with clients (Energy and Utilities) we help transform their business processes and systems to meet the demands of tomorrow.","Smart Utility Systems focusses on products, solutions and services that accelerate return on smart grid investments for the energy and utility sector.",NA,Weather,,[],,50:05.2,,http://smartusys.com/,2009
smartasset,51400000,SmartAsset,150,31,New York City,New York,us,10005,43840,Private,Banking,"Advertising, Lead generation to other businesses, Subscriptions",Business to Consumer,,"smartasset.com is a free web app that dramatically improves your ability to understand and make significant personal wealth and risk management decisions (home purchase, further education, family and retirement planning, asset allocation etc). At the heart of our service is a decision engine and optimization tool that measures the efficacy of different strategies, quantifies the true cost of financing alternatives and recommends specific financial products based on their suitability and cost.","SmartAsset provides actionable, objective and easy-to-understand financial analytics and advice to consumers.",NA,,,[],"We are a venture backed, Y-Combinator company. We currently have 2.4 million dollars in funding, and 8 full time employees.",02:28.8,,smartasset.com,2010
smartprocure,1800000,SmartProcure,55,10,Deerfield Beach,Florida,us,33441,18568,Private,Biotechnology,Subscriptions,Business to Business,,"SmartProcure is a provider of a government purchase history database. Our SaaS provides instant access to every field within any purchase order in our database of 60 million purchase orders at the local, state, and federal level. Government agencies use our system to find the best value for a product, connect to other government agencies, and conduct their own spend analytics. This is offered to government agencies at no cost. Government contractors can use the system (for an annual fee) to locate potential government clients and conduct market research.",SmartProcure improves government procurement by connecting government agencies to contractors with a database of government purchase data.,NA,,,[],You can view our CrunchBase profile at http://www.crunchbase.com/company/smartprocure. We've been experiencing 5-10% growth each month since we began.,36:43.7,,http://smartprocure.us/,2011
social-explorer,NA,Social Explorer,5,960000,New York,New York,us,10708,18568,Private,Software,"Software licensing, Subscriptions, partnerships","Business to Business, Business to Consumer",,"Social Explorer is an easy-to-use demographics website, a web-based application that creates fast, intuitive, and visually appealing maps and reports. With Social Explorer, anyone with an Internet connection can access and work with census data.<p>

<p>Our mission is to build the simplest, easiest to use, and most fun demographics website in the world.</p>",Social Explorer provides access to census and demographic data. Its interface lets users create maps and reports to illustrate and understand demography and social change.,10-Jan,,,[],,11:33.4,,http://www.socialexplorer.com/,2007
socialeffort-inc,NA,SocialEffort Inc,92,24,,New York,us,10013,43840,Private,E-Commerce Platforms,"Data analysis for clients, Database licensing, Subscriptions",Business to Consumer,,"SocialEffort's mission is to enable charities, non profits, and businesses to seamlessly integrate volunteering into people's lifestyles.","SocialEffort's mission is to enable charities, non profits, and businesses to seamlessly integrate volunteering into people's lifestyles.",NA,,,[],,11:45.1,,http://socialeffort.co/,2013
solar-census,3600000,Solar Census,2,0.4,,California,us,,43840,Private,Energy,,Business to Business,,"Solar Census is a Bay Area-based software company that is building the first commercial-grade online shade tool for the solar industry. The fully automated tool draws from 3D spatial databases and runs patented algorithms to model the shading effects on a particular roof on a 24/7/365 basis to determine exact solar access values for each foot. Solar installers, financiers, and government agencies can use this software to analyze a roof and determine the optimal system design in minutes.",Solar Census is software company that is building the first commercial-grade online shade tool for the solar industry.,NA,,,[],,57:20.3,,http://www.solarcensus.com,2006
solarlist,1000000,SolarList,27,5,Brooklyn,New York,us,11201,43840,Private,Energy,Lead generation to other businesses,,,"SolarList helps people go solar. We provide homeowners across the US with a third-party assessment of their solar economic potential with our mobile (https://app.solarlist.com/) and web apps 
(http://solarlist.com/homeowners-get-started/). We deliver this targeted education primarily by incentivizing students and enterprising young people to canvass their neighborhoods and call on their personal networks. Then, interested homeowners are connected with approved solar installers. Homeowners end up paying less for solar, students get rewarded, installers sell more solar. Everybody wins.",SolarList helps people go solar.,NA,,,[],,32:37.4,,solarlist.com,2013
sp-capital-iq,NA,S&P Capital IQ,21200,6000,New York,New York,us,10041,"5,001-10,000",Private,Banking,Not provided by company,Business to Business,,"S&P Capital IQ is the combination of offerings previously provided by Capital IQ, elements of S&P including Global Credit Portal and MarketScope Advisor, enterprise solutions such as S&P Securities Evaluations and Compustat, research offerings including Leveraged Commentary & Data, Global Markets Intelligence, and company and fund research. ",S&P Capital IQ serves global financial clients by providing enterprise solutions and research offerings.,NA,"Economics, Finance",,[],,04:05.0,,https://www.capitaliq.com,2010
splunk,190000000,Splunk,4400,1000,San Francisco,California,us,94107,"501-1,000",Public,Software,Software licensing,,,"Splunk Inc. provides a leading software platform for real-time Operational Intelligence. Splunk® software and cloud services enable organizations to search, monitor, analyze and visualize machine-generated big data coming from websites, applications, servers, networks, sensors and mobile devices. Enterprises, government agencies, universities and service providers in over 90 countries use Splunk software to deepen business and customer understanding, mitigate cybersecurity risk, prevent fraud, improve service performance and reduce cost. Splunk products include Splunk® Enterprise, Splunk Cloud™, Splunk Storm®, Hunk™: Splunk Analytics for Hadoop and premium Splunk Apps.","Splunk indexes and makes searchable data from any app, server or network device in real time including logs, configuration files, messages, alerts, scripts and metrics.",101+,,,[],,05:22.9,,http://www.splunk.com/,2003
spokeo,5000000,Spokeo,150,57,Pasadena,California,us,91105,51-200,Private,E-Commerce Platforms,Not reported by company,Business to Consumer,,"As a people search platform, Spokeo enables friends and family to reconnect, browsing of celebrity profiles, and discovery of information about your own digital footprint, by simply searching a name, home address, phone, email or username. Spokeo can also be used as a research tool for small businesses and non-profit companies. Spokeo’s people search platform uses proprietary technology to organize information into comprehensive yet easy-to-understand online profiles. Spokeo curates data from various sources including public data and data accessed through third party vendors.",Spokeo is a people search website that aggregates data from many online and offline sources.,NA,,,[],,03:23.4,,http://www.spokeo.com/,2006
stamen-design,NA,Stamen Design,3,0.57,San Francisco,California,us,94110,NA,Private,Biotechnology,Not reported by company,Business to Business,,"Stamen Design has developed a reputation for design and technical leadership in the emerging genre of interactive mapping and live data visualization.  Our diverse team works with corporate clients like MTV, National Geographic and Microsoft, cultural institutions like the Exploratorium and SFMOMA, artists like Vito Acconci, internet giants like Facebook and Google, and data bodies like OpenStreetMap. Building and contributing to open source software projects is a key part of Stamen’s practice. Our work is in the permanent collection of the Museum of Modern Art.",Stamen Design specializes in an emerging genre of interactive mapping and live data visualization.,101+,,,[],Stamen Design was founded by Eric Rodenbeck in 2001.,57:28.2,,http://stamen.com/,2001
standard-and-poors,37000000,Standard and Poor's,1647,5000,,New York,us,,"10,001+",Public,Banking,Not reported by company,,,"At Standard & Poor’s, our aim is to be the leading provider of global credit benchmarks and research across industries, asset classes, and geographies that investors, businesses, and markets use to foster economic development and growth around the world.","S&P is a leading provider of global credit benchmarks and research across industries, asset classes, and geographies.",NA,,,[],,49:30.2,,http://www.standardandpoors.com/en_US/web/guest/home,1860
sterling-infosystems,40000000,Sterling Infosystems,,,New York,New York,us,10004,18568,Private,Business Analytics,Not reported by company,,,"Sterling Infosystems is dedicated to helping companies make fast and well‐informed hiring decisions by delivering comprehensive, accurate, and cost‐effective background screening and drug testing services with a combination of world‐class technology and personnel. Sterling’s services and solutions enable clients to streamline and improve screening processes, resulting in a better candidate experience.","Sterling helps companies make fast and well‐informed hiring decisions by delivering comprehensive, accurate, and cost‐effective background screening and drug testing services.",101+,,,[],,46:33.0,,http://www.sterlinginfosystems.com/,1976
stevens-worldwide-van-lines,50000000,Stevens Worldwide Van Lines,80,26,Wyckoff,New Jersey,us,7481,201-500,Private,E-Commerce Platforms,Not reported by company,Business to Business,,Steven Worldwide Van Lines is a major moving and storage company. It provides a full range of moving and storage services from Long Distance to Local Moving to Container Moving.,"Stevens Worldwide Van Lines is a moving and storage company – providing personal/household moving, business moving, and international moving.",NA,,,[],,57:34.4,,http://www.stevensworldwide.com/,1905
stillwater-supercomputing-inc,250000,STILLWATER SUPERCOMPUTING INC,450,225,El Dorado Hills,California,us,95762,18568,Private,Developer APIs,"Consulting, Data analysis for clients, Database licensing, Software licensing",Business to Business,,"Stillwater's vision is to unleash the vast power contained within the raw data a modern organization, public and private, generates. For governmental data our goal is to create value for business and citizenry by improving competitive advantages at state, federal, and international commercial activities. For commercial data, our goal is to create value by continuous prediction and optimization to maximize profit.","Stillwater is providing better, faster, and cheaper methods to transform raw data into operational benefit, through characterization, prediction, and optimization.",10-Jan,,,[],"Stillwater Supercomputing differentation is founded on a patent portfolio surrounding the Stillwater Knowledge Processing Unit. The Stillwater KPU is a semiconductor innovation that makes it possible to embed intelligence into virtually any device. To date, $1.5M has been invested by the principals of the company. The technology is developed primarily through  customer project engagements.",57:42.7,,http://www.stillwater-sc.com,2007
stormpulse,3300000,Stormpulse,52,10,Austin,Texas,us,78759,43840,Private,Hardware,Not reported by company,Business to Business,,"Stormpulse offers Riskpulse, a suite of risk management solutions for businesses affected by uncontrollable events.","Stormpulse offers Riskpulse, a suite of risk management solutions for businesses affected by uncontrollable events.",NA,,,[],,57:51.3,,http://stormpulse.com/,2004
streetcred-software-inc,1000000,"StreetCred Software, Inc",32,6,Southlake,Texas,us,76092,18568,Private,Biotechnology,"Software licensing, Subscriptions",Business to Government,,"There are billions of dollars in backlogged arrest warrants for everything from speeding tickets to murder in each of the 50 states. StreetCred's mission is to make police agencies more capable of safely and objectively enforcing and serving these warrants, gaining compliance with court ordered fines or fees in traffic cases, and leading to the arrest and removal from the community in case of more serious crime.

<p>StreetCred Software does this by combining information and data from the criminal justice system, courts, municipalities and other sources, analyzing it, then bringing predictable, prioritized information right to the hands of the officers.</p>","StreetCred is a software-as-a-service offering created by police officers who understand how police officers use information, data and leads.",Nov-50,,,[],,27:46.9,,streetcredsoftware.com,2012
streeteasy,3000000,StreetEasy,190,36,,New York,us,,18568,Private,Rental Housing,Not provided by company,Business to Consumer,,StreetEasy provides consumers and real estate professionals a transparent and complete view of the NYC residential real estate market.,StreetEasy provides consumers and real estate professionals a transparent and complete view of the NYC residential real estate market.,NA,,,[],,07:35.2,,http://streeteasy.com/,2005
suddath,147697,Suddath,2000,385,Wayne,New Jersey,us,7470,"1,001-5,000",Private,E-Commerce Platforms,Not reported by company,,,"Suddath is a single-source provider for warehousing, household goods moving, facility moving and corporate relocation needs. We offer do-it-yourself options to full-service moving and storage services both domestically and internationally. Our services include: residential moving, corporate employee moving, office and industrial moving, warehousing and logistics, and portable storage containers. 

<p>Our mission is to provide innovative and diverse transportation and relocation solutions to the global marketplace, leveraging our culture and financial strength to achieve market leadership, while exceeding customer expectations.</p>","Suddath provides transportation, relocation, warehousing and logistics, specializing in household goods relocations, global mobility, office moving and workplace solutions, and trade show and exhibit displays.",NA,,,[],,54:04.7,,http://www.suddath.com/,1919
synthicity,NA,Synthicity,31,6,Berkely,California,us,94704,43840,Private,Rental Housing,"Data analysis for clients, Database licensing","Business to Business, Business to Government",,"Synthicity helps plan cities for the future in a 'Sim City' like way. Its technology platform allows city staff and urban planners to simulate building permits and transportation plans of the future, helping to make more informed decisions about urban development today.",Synthicity builds easy-to-use tools and provides custom solutions to help answer difficult urban development questions.,NA,,,[],"We have only internal investment at this point.  Most clients to date are regional planning organizations who generate 30 year forecasts of land consumption, infrastructure demand, and outcomes like GHG emissions.  We are in the process of creating products that communicate development potential to city planners, consultants, and private developers.",42:18.2,,http://www.synthicity.com/,2012
tagnifi,110286,TagniFi,2,0.38,Tampa,Florida,us,33602,43840,Private,Banking,Database licensing,Business to Business,,"TagniFi's mission is to build the best financial datasets for leading investment, research and content organizations using technologies that deliver the highest quality data with immediate availability.","TagniFi is buidling a financial database for leading investment, research and content organizations using a collection process resulting in more timely, cleaner and consistent data.",NA,,,[],Self-funded.,58:04.0,,tagnifi.com,2012
telenav,50000000,Telenav,784,220,Sunnyvale,California,us,94085,"501-1,000",Public,Biotechnology,Not reported by company,,,"Telenav's mission is to help make people’s lives easier, less stressful, more fun, and more productive when they are on the go. Our personalized navigation services help people make faster and smarter daily decisions about where to go, when to leave, how to get there, and what to do when they arrive. We have approximately 34 million subscribers worldwide — connecting with us from mobile phones, tablets, computers, cars and developer applications.","Telenav's navigation services help people make decisions about where to go, when to leave, how to get there, and what to do when they arrive.",NA,,,[],,48:52.1,,http://www.telenav.com/,1999
tendril,30000000,Tendril,34,7,Boulder,Colorado,us,80301,51-200,Private,Energy,Not reported by company,Business to Business,,"Tendril enables utilities companies to drive customer engagement via a rich and tailored experience for the home energy consumer. Energy and service providers rely on Tendril’s customizable software solutions to engage consumers to meet efficiency goals and improve customer service operations. All solutions are powered by Tendril Connect, an open, cloud-based, secure and scalable platform that seamlessly supports numerous other utility-grade applications.",Tendril enables utilities companies to drive customer engagement via a rich and tailored experience for the home energy consumer.,NA,,,[],,58:11.4,,http://www.tendrilinc.com/,2004
the-advisory-board-company,NA,The Advisory Board Company,3800,803,,Washington DC,us,,"1,001-5,000",Public,Developer APIs,Not reported by company,,,"The Advisory Board Company is a global research, technology, and consulting firm. We are a performance improvement partner for 165,000+ leaders in 4,100+ organizations across health care and higher education.","The Advisory Board Company is a global research, technology, and consulting firm advising organizations across health care and higher education.",NA,,,[],,28:09.5,,http://www.advisory.com/,1979
the-docgraph-journal,5000000,The DocGraph Journal,483,95,Houston,Texas,us,77004,43840,Private,Healthcare and Insurance,Database licensing,Business to Consumer,,"The DocGraph Journal is an Open Source healthcare data journal. We take public data sets and merge them with data that we obtain through FOIA requests, or crowdsource. We target ""uncomfortable"" data that enables us to create true accountability and transparency in healthcare.",DocGraph is a data set comprised of fifty million connections that shows how healthcare providers team to provide care.,NA,,,[],"So far, we have raised almost $60k in the crowd-funding of new data sets. We have released the most accurate map of the healthcare system in existence with 50 million data points. We are now releasing another 30 million on prescribing patterns.",07:19.7,,http://docgraph.org/,2013
the-govtech-fund,5000000,The Govtech Fund,2,0.43,San Francisco,California,us,94117,NA,Private,Banking,Not reported by company,,,The Govtech Fund is the first-ever venture fund focused on investing in startups that are transforming the Trillion dollar government software / IT market.,The Govtech Fund is a venture fund focused on investing in startups that are transforming the trillion dollar government software / IT market.,NA,,,[],,13:08.7,,www.govtechfund.com,2014
